Date,Strike,Premium,IV,Spot,tau,quantity,value,PC_type,DividendYield,moneyness,IR,delta
2020-05-30,9000,1106.81,0.6824,9666.48,27,0.1,966.648,1,0,0.931052461702709,0.0014,0.683771784860297
2020-05-30,9000,933.34,0.6796,9427.67,27,0.1,942.767,1,0,0.954636723601908,0.0014,0.634630568683463
2020-05-30,9000,995.86,0.6702,9529.72,27,0.2,1905.944,1,0,0.944413896735686,0.0014,0.657430274506056
2020-05-30,9000,1034.02,0.6752,9574.22,27,0.4,3829.688,1,0,0.940024357075563,0.0014,0.666104280498685
2020-05-30,9500,703.18,0.6571,9502.42,27,0.2,1900.484,1,0,0.999745328032228,0.0014,0.536398065621767
2020-05-30,9500,719.75,0.6637,9533.06,27,0.3,2859.918,1,0,0.996532068401961,0.0014,0.543825026148214
2020-05-30,9500,681.57,0.6228,9532.38,27,0.5,4766.19,1,0,0.996603156819179,0.0014,0.541968155986135
2020-05-30,9500,706.79,0.6364,9551.26,27,0.8,7641.008,1,0,0.994633168817517,0.0014,0.547058091855296
2020-05-30,9500,710.81,0.648,9541.01,27,0.2,1908.202,1,0,0.995701712921378,0.0014,0.545044134270923
2020-05-30,9500,736.38,0.6595,9563.35,27,0.5,4781.675,1,0,0.993375752220718,0.0014,0.550654816442844
2020-05-30,9500,736.38,0.6595,9563.35,27,1.5,14345.025,1,0,0.993375752220718,0.0014,0.550654816442844
2020-05-30,9500,702.22,0.6705,9489.45,27,2,18978.9,1,0,1.00111176095559,0.0014,0.534129980525929
2020-05-30,9500,715.09,0.6577,9534.49,27,1,9534.49,1,0,0.996382606725687,0.0014,0.543905668900541
2020-05-30,9500,845.49,0.6824,9718.23,27,0.1,971.823,1,0,0.977544264747799,0.0014,0.585399849277495
2020-05-30,9500,855.2,0.6921,9718.23,27,0.4,3887.292,1,0,0.977544264747799,0.0014,0.585242463576211
2020-05-30,9500,736.5,0.6588,9564.88,27,1,9564.88,1,0,0.993216851648949,0.0014,0.550986254943931
2020-05-30,9500,670.23,0.6674,9439.84,27,2,18879.68,1,0,1.0063729893727,0.0014,0.522461372373432
2020-05-30,9500,661.3,0.655,9447.13,27,0.5,4723.565,1,0,1.00559640864474,0.0014,0.523256064202672
2020-05-30,9500,715.42,0.6571,9538.92,27,0.5,4769.46,1,0,0.995919873528659,0.0014,0.544911359825291
2020-05-30,9500,605.83,0.6219,9392.68,27,1,9392.68,1,0,1.01142591890706,0.0014,0.507186811192868
2020-05-30,9500,845.49,0.6824,9718.23,27,0.1,971.823,1,0,0.977544264747799,0.0014,0.585399849277495
2020-05-30,9500,855.2,0.6921,9718.23,27,0.4,3887.292,1,0,0.977544264747799,0.0014,0.585242463576211
2020-05-30,9500,736.5,0.6588,9564.88,27,1,9564.88,1,0,0.993216851648949,0.0014,0.550986254943931
2020-05-30,9500,736.38,0.6595,9563.35,27,0.5,4781.675,1,0,0.993375752220718,0.0014,0.550654816442844
2020-05-30,9500,736.38,0.6595,9563.35,27,1.5,14345.025,1,0,0.993375752220718,0.0014,0.550654816442844
2020-05-30,9500,710.81,0.648,9541.01,27,0.2,1908.202,1,0,0.995701712921378,0.0014,0.545044134270923
2020-05-30,9500,715.42,0.6571,9538.92,27,0.5,4769.46,1,0,0.995919873528659,0.0014,0.544911359825291
2020-05-30,9500,681.57,0.6228,9532.38,27,0.5,4766.19,1,0,0.996603156819179,0.0014,0.541968155986135
2020-05-30,9500,706.79,0.6364,9551.26,27,0.8,7641.008,1,0,0.994633168817517,0.0014,0.547058091855296
2020-05-30,9500,703.18,0.6571,9502.42,27,0.2,1900.484,1,0,0.999745328032228,0.0014,0.536398065621767
2020-05-30,9500,715.09,0.6577,9534.49,27,1,9534.49,1,0,0.996382606725687,0.0014,0.543905668900541
2020-05-30,9500,702.22,0.6705,9489.45,27,2,18978.9,1,0,1.00111176095559,0.0014,0.534129980525929
2020-05-30,9500,661.3,0.655,9447.13,27,0.5,4723.565,1,0,1.00559640864474,0.0014,0.523256064202672
2020-05-30,9500,670.23,0.6674,9439.84,27,2,18879.68,1,0,1.0063729893727,0.0014,0.522461372373432
2020-05-30,9500,719.75,0.6637,9533.06,27,0.3,2859.918,1,0,0.996532068401961,0.0014,0.543825026148214
2020-05-30,9500,605.83,0.6219,9392.68,27,1,9392.68,1,0,1.01142591890706,0.0014,0.507186811192868
2020-05-30,10000,504.88,0.6631,9526,27,0.2,1905.2,1,0,1.04975855553223,0.0014,0.429162240206804
2020-05-30,10000,476.63,0.629,9532.66,27,0.1,953.266,1,0,1.04902514093653,0.0014,0.423234590221361
2020-05-30,10000,505.33,0.6607,9534.49,27,1,9534.49,1,0,1.04882379655336,0.0014,0.430597849849634
2020-05-30,10000,494.91,0.6591,9517.57,27,0.3,2855.271,1,0,1.05068835847806,0.0014,0.426371067527752
2020-05-30,10000,489.69,0.6578,9508.5,27,1,9508.5,1,0,1.05169059262765,0.0014,0.424000067051551
2020-05-30,10000,488.75,0.6661,9490.34,27,0.1,949.034,1,0,1.05370302855324,0.0014,0.421682435674956
2020-05-30,10000,488.75,0.6661,9490.34,27,3.7,35114.258,1,0,1.05370302855324,0.0014,0.421682435674956
2020-05-30,10000,488.55,0.6646,9486.38,27,0.1,948.638,1,0,1.05414288696004,0.0014,0.420445243312214
2020-05-30,10000,488.55,0.6646,9486.38,27,2.9,27510.502,1,0,1.05414288696004,0.0014,0.420445243312214
2020-05-30,10000,476.96,0.6743,9444.78,27,0.1,944.478,1,0,1.05878591137115,0.0014,0.413242697216999
2020-05-30,10000,476.96,0.6741,9444.77,27,3.8,35890.126,1,0,1.05878703239994,0.0014,0.413193929443229
2020-05-30,10000,485.21,0.6476,9513.95,27,1,9513.95,1,0,1.0510881389959,0.0014,0.422996951310119
2020-05-30,10000,491.84,0.6362,9550.37,27,0.1,955.037,1,0,1.04707985135654,0.0014,0.429063030354473
2020-05-30,10000,487.16,0.6316,9552.16,27,9.6,91700.736,1,0,1.04688363679,0.0014,0.42848728687467
2020-05-30,10000,495.93,0.6462,9537.18,27,9.6,91556.928,1,0,1.0485279715807,0.0014,0.428121520667631
2020-05-30,10000,486.36,0.6386,9536.55,27,9.6,91550.88,1,0,1.04859723904347,0.0014,0.426310873439896
2020-05-30,10000,486.37,0.6385,9536.58,27,10,95365.8,1,0,1.04859394038534,0.0014,0.426295902189084
2020-05-30,10000,600.26,0.6867,9681.66,27,1,9681.66,1,0,1.03288072499964,0.0014,0.468404863513736
2020-05-30,10000,627.34,0.6913,9726.19,27,0.1,972.619,1,0,1.02815182512371,0.0014,0.478826380128773
2020-05-30,10000,511.24,0.6541,9555.86,27,0.1,955.586,1,0,1.04647828662203,0.0014,0.434142987306682
2020-05-30,10000,496.31,0.6469,9544.42,27,0.8,7635.536,1,0,1.04773260187628,0.0014,0.429966547564672
2020-05-30,10000,505.91,0.6537,9545.44,27,2,19090.88,1,0,1.04762064399336,0.0014,0.431646888895019
2020-05-30,10000,541.67,0.6728,9587.01,27,0.5,4793.505,1,0,1.04307808169596,0.0014,0.444951804227193
2020-05-30,10000,546.46,0.6775,9587.01,27,0.1,958.701,1,0,1.04307808169596,0.0014,0.445834745080551
2020-05-30,10000,551.25,0.6822,9587.01,27,0.3,2876.103,1,0,1.04307808169596,0.0014,0.4467092651459
2020-05-30,10000,554.64,0.6597,9645.84,27,0.2,1929.168,1,0,1.03671634611397,0.0014,0.455936168911224
2020-05-30,10000,602.32,0.6733,9714.9,27,0.1,971.49,1,0,1.02934667366622,0.0014,0.473759595443781
2020-05-30,10000,492.42,0.6307,9561.64,27,1,9561.64,1,0,1.04584569174326,0.0014,0.430560978997041
2020-05-30,10000,486.72,0.6346,9543.53,27,0.1,954.353,1,0,1.04783031016825,0.0014,0.427086131800611
2020-05-30,10000,467.21,0.6672,9438.51,27,1,9438.51,1,0,1.05948926260607,0.0014,0.410155499610711
2020-05-30,10000,467.24,0.6661,9439.2,27,1,9439.2,1,0,1.05941181456056,0.0014,0.410050134511033
2020-05-30,10000,453.4,0.6495,9445.77,27,5,47228.85,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,0.5,4722.885,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,7,66120.39,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,9.6,90679.392,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,491.21,0.6436,9538.15,27,1,9538.15,1,0,1.04842133956795,0.0014,0.42778427143157
2020-05-30,10000,490.56,0.6486,9525.34,27,0.5,4762.67,1,0,1.04983129211136,0.0014,0.425877882245159
2020-05-30,10000,511.29,0.6546,9556.73,27,0.1,955.673,1,0,1.04638302013346,0.0014,0.434447554430614
2020-05-30,10000,511.29,0.6546,9556.73,27,0.9,8601.057,1,0,1.04638302013346,0.0014,0.434447554430614
2020-05-30,10000,500.75,0.6538,9538.08,27,0.5,4769.04,1,0,1.04842903393555,0.0014,0.429963490378503
2020-05-30,10000,504.82,0.6641,9524.85,27,0.1,952.485,1,0,1.04988530003097,0.0014,0.429112045270888
2020-05-30,10000,516.58,0.6506,9566.23,27,0.3,2869.869,1,0,1.04534388154999,0.0014,0.435828859587379
2020-05-30,10000,495.21,0.6538,9523.31,27,1.8,17141.958,1,0,1.0500550753887,0.0014,0.426543032919043
2020-05-30,10000,495.21,0.6538,9523.31,27,0.1,952.331,1,0,1.0500550753887,0.0014,0.426543032919043
2020-05-30,10000,496.34,0.645,9545.03,27,0.9,8590.527,1,0,1.04766564379578,0.0014,0.429702217387128
2020-05-30,10000,491.85,0.639,9550.55,27,0.1,955.055,1,0,1.04706011695662,0.0014,0.429711582017574
2020-05-30,10000,499.76,0.6526,9519.29,27,0.2,1903.858,1,0,1.05049851406985,0.0014,0.42534887913268
2020-05-30,10000,485.36,0.6411,9516.95,27,1,9516.95,1,0,1.05075680759067,0.0014,0.422238399686911
2020-05-30,10000,495.21,0.6538,9523.31,27,1.8,17141.958,1,0,1.0500550753887,0.0014,0.426543032919043
2020-05-30,10000,516.58,0.6506,9566.23,27,0.3,2869.869,1,0,1.04534388154999,0.0014,0.435828859587379
2020-05-30,10000,495.21,0.6538,9523.31,27,0.1,952.331,1,0,1.0500550753887,0.0014,0.426543032919043
2020-05-30,10000,491.85,0.639,9550.55,27,0.1,955.055,1,0,1.04706011695662,0.0014,0.429711582017574
2020-05-30,10000,496.34,0.645,9545.03,27,0.9,8590.527,1,0,1.04766564379578,0.0014,0.429702217387128
2020-05-30,10000,602.32,0.6733,9714.9,27,0.1,971.49,1,0,1.02934667366622,0.0014,0.473759595443781
2020-05-30,10000,554.64,0.6597,9645.84,27,0.2,1929.168,1,0,1.03671634611397,0.0014,0.455936168911224
2020-05-30,10000,551.25,0.6822,9587.01,27,0.3,2876.103,1,0,1.04307808169596,0.0014,0.4467092651459
2020-05-30,10000,546.46,0.6775,9587.01,27,0.1,958.701,1,0,1.04307808169596,0.0014,0.445834745080551
2020-05-30,10000,541.67,0.6728,9587.01,27,0.5,4793.505,1,0,1.04307808169596,0.0014,0.444951804227193
2020-05-30,10000,453.4,0.6495,9445.77,27,7,66120.39,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,9.6,90679.392,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,0.5,4722.885,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,453.4,0.6495,9445.77,27,5,47228.85,1,0,1.05867494127001,0.0014,0.407546025163993
2020-05-30,10000,467.21,0.6672,9438.51,27,1,9438.51,1,0,1.05948926260607,0.0014,0.410155499610711
2020-05-30,10000,467.24,0.6661,9439.2,27,1,9439.2,1,0,1.05941181456056,0.0014,0.410050134511033
2020-05-30,10000,492.42,0.6307,9561.64,27,1,9561.64,1,0,1.04584569174326,0.0014,0.430560978997041
2020-05-30,10000,486.72,0.6346,9543.53,27,0.1,954.353,1,0,1.04783031016825,0.0014,0.427086131800611
2020-05-30,10000,505.91,0.6537,9545.44,27,2,19090.88,1,0,1.04762064399336,0.0014,0.431646888895019
2020-05-30,10000,505.33,0.6607,9534.49,27,1,9534.49,1,0,1.04882379655336,0.0014,0.430597849849634
2020-05-30,10000,494.91,0.6591,9517.57,27,0.3,2855.271,1,0,1.05068835847806,0.0014,0.426371067527752
2020-05-30,10000,488.75,0.6661,9490.34,27,0.1,949.034,1,0,1.05370302855324,0.0014,0.421682435674956
2020-05-30,10000,489.69,0.6578,9508.5,27,1,9508.5,1,0,1.05169059262765,0.0014,0.424000067051551
2020-05-30,10000,476.96,0.6743,9444.78,27,0.1,944.478,1,0,1.05878591137115,0.0014,0.413242697216999
2020-05-30,10000,488.55,0.6646,9486.38,27,2.9,27510.502,1,0,1.05414288696004,0.0014,0.420445243312214
2020-05-30,10000,488.55,0.6646,9486.38,27,0.1,948.638,1,0,1.05414288696004,0.0014,0.420445243312214
2020-05-30,10000,488.75,0.6661,9490.34,27,3.7,35114.258,1,0,1.05370302855324,0.0014,0.421682435674956
2020-05-30,10000,476.96,0.6741,9444.77,27,3.8,35890.126,1,0,1.05878703239994,0.0014,0.413193929443229
2020-05-30,10000,496.31,0.6469,9544.42,27,0.8,7635.536,1,0,1.04773260187628,0.0014,0.429966547564672
2020-05-30,10000,511.24,0.6541,9555.86,27,0.1,955.586,1,0,1.04647828662203,0.0014,0.434142987306682
2020-05-30,10000,511.29,0.6546,9556.73,27,0.1,955.673,1,0,1.04638302013346,0.0014,0.434447554430614
2020-05-30,10000,511.29,0.6546,9556.73,27,0.9,8601.057,1,0,1.04638302013346,0.0014,0.434447554430614
2020-05-30,10000,504.82,0.6641,9524.85,27,0.1,952.485,1,0,1.04988530003097,0.0014,0.429112045270888
2020-05-30,10000,500.75,0.6538,9538.08,27,0.5,4769.04,1,0,1.04842903393555,0.0014,0.429963490378503
2020-05-30,10000,485.21,0.6476,9513.95,27,1,9513.95,1,0,1.0510881389959,0.0014,0.422996951310119
2020-05-30,10000,487.16,0.6316,9552.16,27,9.6,91700.736,1,0,1.04688363679,0.0014,0.42848728687467
2020-05-30,10000,486.37,0.6385,9536.58,27,10,95365.8,1,0,1.04859394038534,0.0014,0.426295902189084
2020-05-30,10000,486.36,0.6386,9536.55,27,9.6,91550.88,1,0,1.04859723904347,0.0014,0.426310873439896
2020-05-30,10000,495.93,0.6462,9537.18,27,9.6,91556.928,1,0,1.0485279715807,0.0014,0.428121520667631
2020-05-30,10000,504.88,0.6631,9526,27,0.2,1905.2,1,0,1.04975855553223,0.0014,0.429162240206804
2020-05-30,10000,485.36,0.6411,9516.95,27,1,9516.95,1,0,1.05075680759067,0.0014,0.422238399686911
2020-05-30,10000,476.63,0.629,9532.66,27,0.1,953.266,1,0,1.04902514093653,0.0014,0.423234590221361
2020-05-30,10000,499.76,0.6526,9519.29,27,0.2,1903.858,1,0,1.05049851406985,0.0014,0.42534887913268
2020-05-30,10000,491.84,0.6362,9550.37,27,0.1,955.037,1,0,1.04707985135654,0.0014,0.429063030354473
2020-05-30,10000,491.21,0.6436,9538.15,27,1,9538.15,1,0,1.04842133956795,0.0014,0.42778427143157
2020-05-30,10000,490.56,0.6486,9525.34,27,0.5,4762.67,1,0,1.04983129211136,0.0014,0.425877882245159
2020-05-30,10000,627.34,0.6913,9726.19,27,0.1,972.619,1,0,1.02815182512371,0.0014,0.478826380128773
2020-05-30,10000,600.26,0.6867,9681.66,27,1,9681.66,1,0,1.03288072499964,0.0014,0.468404863513736
2020-05-30,10500,358.03,0.6649,9547.42,27,10.6,101202.652,1,0,1.09977355138875,0.0014,0.331812365292585
2020-05-30,10500,358.24,0.6618,9553.19,27,0.3,2865.957,1,0,1.09910930275646,0.0014,0.331984505405542
2020-05-30,10500,358.24,0.6618,9553.19,27,10,95531.9,1,0,1.09910930275646,0.0014,0.331984505405542
2020-05-30,10500,421.45,0.6833,9688.54,27,1,9688.54,1,0,1.08375462143935,0.0014,0.36718688080057
2020-05-30,10500,336.48,0.6741,9478.29,27,12.8,121322.112,1,0,1.1077947604473,0.0014,0.320561178295439
2020-05-30,10500,356.47,0.68,9505.87,27,0.2,1901.174,1,0,1.10458064332881,0.0014,0.328240243508302
2020-05-30,10500,342.51,0.6629,9514.17,27,2,19028.34,1,0,1.10361702597284,0.0014,0.324151471786253
2020-05-30,10500,342.56,0.6625,9515.54,27,12.8,121798.912,1,0,1.10345813269662,0.0014,0.324300645014706
2020-05-30,10500,353.03,0.6665,9541.22,27,0.1,954.122,1,0,1.1004881975261,0.0014,0.331048784818428
2020-05-30,10500,355.86,0.689,9489.68,27,2,18979.36,1,0,1.10646512843426,0.0014,0.32793142942476
2020-05-30,10500,330.29,0.6799,9436.91,27,1.5,14155.365,1,0,1.11265234064964,0.0014,0.314106428329948
2020-05-30,10500,331.83,0.6622,9480.92,27,0.2,1896.184,1,0,1.10748745902296,0.0014,0.316954593836017
2020-05-30,10500,267.28,0.6247,9378.35,27,12.8,120042.88,1,0,1.11959992962515,0.0014,0.281177897916132
2020-05-30,10500,368.57,0.6661,9573.22,27,0.5,4786.61,1,0,1.09680964189687,0.0014,0.337641512414566
2020-05-30,10500,357.15,0.6751,9523.96,27,1.9,18095.524,1,0,1.10248258077522,0.0014,0.330334796621136
2020-05-30,10500,352.91,0.6672,9538.21,27,12.8,122089.088,1,0,1.10083548170988,0.0014,0.330653646084655
2020-05-30,10500,363.11,0.6689,9555.47,27,0.9,8599.923,1,0,1.09884704781659,0.0014,0.334836778733909
2020-05-30,10500,363.11,0.6689,9555.47,27,0.1,955.547,1,0,1.09884704781659,0.0014,0.334836778733909
2020-05-30,10500,301.9,0.6435,9434.51,27,1,9434.51,1,0,1.11293538297166,0.0014,0.300393640843025
2020-05-30,10500,357.15,0.6751,9523.96,27,1.9,18095.524,1,0,1.10248258077522,0.0014,0.330334796621136
2020-05-30,10500,267.28,0.6247,9378.35,27,12.8,120042.88,1,0,1.11959992962515,0.0014,0.281177897916132
2020-05-30,10500,363.11,0.6689,9555.47,27,0.1,955.547,1,0,1.09884704781659,0.0014,0.334836778733909
2020-05-30,10500,363.11,0.6689,9555.47,27,0.9,8599.923,1,0,1.09884704781659,0.0014,0.334836778733909
2020-05-30,10500,353.03,0.6665,9541.22,27,0.1,954.122,1,0,1.1004881975261,0.0014,0.331048784818428
2020-05-30,10500,352.91,0.6672,9538.21,27,12.8,122089.088,1,0,1.10083548170988,0.0014,0.330653646084655
2020-05-30,10500,358.24,0.6618,9553.19,27,10,95531.9,1,0,1.09910930275646,0.0014,0.331984505405542
2020-05-30,10500,358.24,0.6618,9553.19,27,0.3,2865.957,1,0,1.09910930275646,0.0014,0.331984505405542
2020-05-30,10500,330.29,0.6799,9436.91,27,1.5,14155.365,1,0,1.11265234064964,0.0014,0.314106428329948
2020-05-30,10500,355.86,0.689,9489.68,27,2,18979.36,1,0,1.10646512843426,0.0014,0.32793142942476
2020-05-30,10500,331.83,0.6622,9480.92,27,0.2,1896.184,1,0,1.10748745902296,0.0014,0.316954593836017
2020-05-30,10500,356.47,0.68,9505.87,27,0.2,1901.174,1,0,1.10458064332881,0.0014,0.328240243508302
2020-05-30,10500,342.51,0.6629,9514.17,27,2,19028.34,1,0,1.10361702597284,0.0014,0.324151471786253
2020-05-30,10500,342.56,0.6625,9515.54,27,12.8,121798.912,1,0,1.10345813269662,0.0014,0.324300645014706
2020-05-30,10500,358.03,0.6649,9547.42,27,10.6,101202.652,1,0,1.09977355138875,0.0014,0.331812365292585
2020-05-30,10500,336.48,0.6741,9478.29,27,12.8,121322.112,1,0,1.1077947604473,0.0014,0.320561178295439
2020-05-30,10500,421.45,0.6833,9688.54,27,1,9688.54,1,0,1.08375462143935,0.0014,0.36718688080057
2020-05-30,10500,368.57,0.6661,9573.22,27,0.5,4786.61,1,0,1.09680964189687,0.0014,0.337641512414566
2020-05-30,10500,301.9,0.6435,9434.51,27,1,9434.51,1,0,1.11293538297166,0.0014,0.300393640843025
2020-05-30,11000,252.62,0.6814,9532.99,27,1,9532.99,1,0,1.153887709942,0.0014,0.248528543366063
2020-05-30,11000,334.27,0.7329,9688.92,27,0.1,968.892,1,0,1.13531745540267,0.0014,0.295807484128188
2020-05-30,11000,279.09,0.6946,9623.93,27,0.1,962.393,1,0,1.14298420707549,0.0014,0.270133591942415
2020-05-30,11000,256.66,0.6997,9505.9,27,9.9,94108.41,1,0,1.15717606959888,0.0014,0.250980588706693
2020-05-30,11000,201.67,0.6651,9380.01,27,0.3,2814.003,1,0,1.1727066389055,0.0014,0.214854266442909
2020-05-30,11000,201.23,0.6698,9359.34,27,9.7,90785.598,1,0,1.17529654868826,0.0014,0.213311060708504
2020-05-30,11000,197.06,0.6598,9384,27,15,140760,1,0,1.17220801364024,0.0014,0.213274389361497
2020-05-30,11000,235.96,0.6925,9438.21,27,9.5,89662.995,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.96,0.6925,9438.21,27,11,103820.31,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.96,0.6925,9438.21,27,9,84943.89,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.95,0.6927,9437.84,27,20,188756.8,1,0,1.16552092427928,0.0014,0.236303060071496
2020-05-30,11000,235.95,0.6927,9437.84,27,0.5,4718.92,1,0,1.16552092427928,0.0014,0.236303060071496
2020-05-30,11000,235.95,0.6927,9437.84,27,9,84940.56,1,0,1.16552092427928,0.0014,0.236303060071496
2020-05-30,11000,262.85,0.6888,9558.05,27,0.5,4779.025,1,0,1.15086236209269,0.0014,0.255971305498103
2020-05-30,11000,246.52,0.6984,9481.71,27,0.1,948.171,1,0,1.16012828909553,0.0014,0.246222647136417
2020-05-30,11000,257.24,0.6939,9527.35,27,2.7,25723.845,1,0,1.15457078830945,0.0014,0.252494581042214
2020-05-30,11000,319.67,0.7179,9686.94,27,0.1,968.694,1,0,1.13554951305572,0.0014,0.290174174819047
2020-05-30,11000,339.14,0.7383,9689.7,27,1,9689.7,1,0,1.13522606479045,0.0014,0.297810225647336
2020-05-30,11000,339.41,0.736,9697.57,27,0.1,969.757,1,0,1.13430477944475,0.0014,0.298424158452403
2020-05-30,11000,257.24,0.6939,9527.35,27,7.3,69549.655,1,0,1.15457078830945,0.0014,0.252494581042214
2020-05-30,11000,271.96,0.707,9542.49,27,4,38169.96,1,0,1.15273896016658,0.0014,0.260267737773766
2020-05-30,11000,266.74,0.7061,9526.48,27,0.1,952.648,1,0,1.15467622878545,0.0014,0.257094882046706
2020-05-30,11000,266.49,0.7084,9517.65,27,1,9517.65,1,0,1.15574747968248,0.0014,0.256427627460718
2020-05-30,11000,261.99,0.6997,9526.93,27,0.2,1905.386,1,0,1.15462168820386,0.0014,0.254692741689964
2020-05-30,11000,261.99,0.6997,9526.77,27,17.8,169576.506,1,0,1.15464107982034,0.0014,0.254664421888381
2020-05-30,11000,257.92,0.6871,9552.74,27,0.1,955.274,1,0,1.15150208212513,0.0014,0.254346224595639
2020-05-30,11000,261.32,0.7048,9502.72,27,5,47513.6,1,0,1.15756330818966,0.0014,0.252414117798954
2020-05-30,11000,267.4,0.6962,9550.11,27,0.5,4775.055,1,0,1.15181919370562,0.0014,0.257448328030729
2020-05-30,11000,267.38,0.6975,9549.25,27,1,9549.25,1,0,1.15192292588423,0.0014,0.257800952572962
2020-05-30,11000,267.44,0.6964,9551.33,27,0.5,4775.665,1,0,1.15167207080061,0.0014,0.257743968425165
2020-05-30,11000,262.56,0.6933,9547.63,27,0.5,4773.815,1,0,1.15211837911607,0.0014,0.255872205862857
2020-05-30,11000,262.56,0.6933,9547.63,27,2,19095.26,1,0,1.15211837911607,0.0014,0.255872205862857
2020-05-30,11000,262.55,0.6933,9547.21,27,1,9547.21,1,0,1.15216906300375,0.0014,0.255797164301725
2020-05-30,11000,246.52,0.6984,9481.71,27,0.1,948.171,1,0,1.16012828909553,0.0014,0.246222647136417
2020-05-30,11000,339.41,0.736,9697.57,27,0.1,969.757,1,0,1.13430477944475,0.0014,0.298424158452403
2020-05-30,11000,339.14,0.7383,9689.7,27,1,9689.7,1,0,1.13522606479045,0.0014,0.297810225647336
2020-05-30,11000,319.67,0.7179,9686.94,27,0.1,968.694,1,0,1.13554951305572,0.0014,0.290174174819047
2020-05-30,11000,257.24,0.6939,9527.35,27,7.3,69549.655,1,0,1.15457078830945,0.0014,0.252494581042214
2020-05-30,11000,257.24,0.6939,9527.35,27,2.7,25723.845,1,0,1.15457078830945,0.0014,0.252494581042214
2020-05-30,11000,271.96,0.707,9542.49,27,4,38169.96,1,0,1.15273896016658,0.0014,0.260267737773766
2020-05-30,11000,261.99,0.6997,9526.93,27,0.2,1905.386,1,0,1.15462168820386,0.0014,0.254692741689964
2020-05-30,11000,261.99,0.6997,9526.77,27,17.8,169576.506,1,0,1.15464107982034,0.0014,0.254664421888381
2020-05-30,11000,266.49,0.7084,9517.65,27,1,9517.65,1,0,1.15574747968248,0.0014,0.256427627460718
2020-05-30,11000,266.74,0.7061,9526.48,27,0.1,952.648,1,0,1.15467622878545,0.0014,0.257094882046706
2020-05-30,11000,197.06,0.6598,9384,27,15,140760,1,0,1.17220801364024,0.0014,0.213274389361497
2020-05-30,11000,257.92,0.6871,9552.74,27,0.1,955.274,1,0,1.15150208212513,0.0014,0.254346224595639
2020-05-30,11000,201.23,0.6698,9359.34,27,9.7,90785.598,1,0,1.17529654868826,0.0014,0.213311060708504
2020-05-30,11000,201.67,0.6651,9380.01,27,0.3,2814.003,1,0,1.1727066389055,0.0014,0.214854266442909
2020-05-30,11000,262.56,0.6933,9547.63,27,2,19095.26,1,0,1.15211837911607,0.0014,0.255872205862857
2020-05-30,11000,262.55,0.6933,9547.21,27,1,9547.21,1,0,1.15216906300375,0.0014,0.255797164301725
2020-05-30,11000,267.38,0.6975,9549.25,27,1,9549.25,1,0,1.15192292588423,0.0014,0.257800952572962
2020-05-30,11000,267.44,0.6964,9551.33,27,0.5,4775.665,1,0,1.15167207080061,0.0014,0.257743968425165
2020-05-30,11000,267.4,0.6962,9550.11,27,0.5,4775.055,1,0,1.15181919370562,0.0014,0.257448328030729
2020-05-30,11000,262.56,0.6933,9547.63,27,0.5,4773.815,1,0,1.15211837911607,0.0014,0.255872205862857
2020-05-30,11000,252.62,0.6814,9532.99,27,1,9532.99,1,0,1.153887709942,0.0014,0.248528543366063
2020-05-30,11000,262.85,0.6888,9558.05,27,0.5,4779.025,1,0,1.15086236209269,0.0014,0.255971305498103
2020-05-30,11000,256.66,0.6997,9505.9,27,9.9,94108.41,1,0,1.15717606959888,0.0014,0.250980588706693
2020-05-30,11000,261.32,0.7048,9502.72,27,5,47513.6,1,0,1.15756330818966,0.0014,0.252414117798954
2020-05-30,11000,279.09,0.6946,9623.93,27,0.1,962.393,1,0,1.14298420707549,0.0014,0.270133591942415
2020-05-30,11000,334.27,0.7329,9688.92,27,0.1,968.892,1,0,1.13531745540267,0.0014,0.295807484128188
2020-05-30,11000,235.96,0.6925,9438.21,27,9.5,89662.995,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.96,0.6925,9438.21,27,11,103820.31,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.96,0.6925,9438.21,27,9,84943.89,1,0,1.16547523312153,0.0014,0.236286509632306
2020-05-30,11000,235.95,0.6927,9437.84,27,20,188756.8,1,0,1.16552092427928,0.0014,0.236303060071496
2020-05-30,11000,235.95,0.6927,9437.84,27,0.5,4718.92,1,0,1.16552092427928,0.0014,0.236303060071496
2020-05-30,11000,235.95,0.6927,9437.84,27,9,84940.56,1,0,1.16552092427928,0.0014,0.236303060071496
