Date,Strike,Premium,IV,Spot,tau,quantity,value,PC_type,DividendYield,moneyness,IR,delta
2020/8/1,12000,889.65,0.6898,11861.94,27,0.1,1186.194,1,0,1.011638906,0.0009,0.963729205
2020/8/1,12000,749.44,0.6429,11710.03,27,0.1,1171.003,1,0,1.024762533,0.0009,0.952565542
2020/8/1,12000,761.69,0.648,11718.37,27,0.1,1171.837,1,0,1.024033206,0.0009,0.953881817
2020/8/1,12000,768.5,0.6472,11732.76,27,0.1,1173.276,1,0,1.022777249,0.0009,0.95371594
2020/8/1,12000,774.36,0.6518,11732.76,27,0.8,9386.208,1,0,1.022777249,0.0009,0.954862715
2020/8/1,12000,780.23,0.6565,11732.76,27,1.1,12906.036,1,0,1.022777249,0.0009,0.956010697
2020/8/1,12000,782.82,0.6446,11771.73,27,0.1,1177.173,1,0,1.019391372,0.0009,0.953154487
2020/8/1,12000,820.43,0.658,11804.76,27,0.8,9443.808,1,0,1.016539091,0.0009,0.956537253
2020/8/1,12000,668.5,0.615,11626.06,27,0.1,1162.606,1,0,1.032163949,0.0009,0.944701385
2020/8/1,12000,668.5,0.615,11626.06,27,3,34878.18,1,0,1.032163949,0.0009,0.944701385
2020/8/1,12000,668.72,0.6133,11629.89,27,3,34889.67,1,0,1.031824033,0.0009,0.944217123
2020/8/1,12000,674.19,0.6189,11623.97,27,2,23247.94,1,0,1.032349533,0.0009,0.945819703
2020/8/1,12000,689.22,0.6447,11583.6,27,0.1,1158.36,1,0,1.035947374,0.0009,0.952707388
2020/8/1,12000,675.36,0.6132,11644.14,27,5,58220.7,1,0,1.030561295,0.0009,0.944231087
2020/8/1,12000,717.24,0.6396,11662.49,27,0.1,1166.249,1,0,1.028939789,0.0009,0.951588734
2020/8/1,12000,723.37,0.6436,11667.3,27,0.1,1166.73,1,0,1.028515595,0.0009,0.952637246
2020/8/1,12000,723.37,0.6436,11667.3,27,0.7,8167.11,1,0,1.028515595,0.0009,0.952637246
2020/8/1,12000,723.35,0.6433,11666.94,27,0.8,9333.552,1,0,1.028547331,0.0009,0.952559252
2020/8/1,12000,908.62,0.6961,11877.33,27,0.1,1187.733,1,0,1.010328079,0.0009,0.965037662
2020/8/1,12000,897.05,0.6847,11881.52,27,0.2,2376.304,1,0,1.009971788,0.0009,0.962702284
2020/8/1,12000,909.06,0.6936,11883.11,27,0.1,1188.311,1,0,1.009836651,0.0009,0.964544897
2020/8/1,12000,873.33,0.7004,11801.69,27,0.1,1180.169,1,0,1.016803526,0.0009,0.96575663
2020/8/1,12000,728.98,0.6495,11663.76,27,0.8,9331.008,1,0,1.028827754,0.0009,0.954124218
2020/8/1,12000,712.01,0.6324,11672.27,27,0.8,9337.816,1,0,1.028077658,0.0009,0.949704122
2020/8/1,12000,750.99,0.6359,11734.25,27,0.8,9387.4,1,0,1.022647378,0.0009,0.950803348
2020/8/1,12000,883.11,0.6878,11853.83,27,0.2,2370.766,1,0,1.012331036,0.0009,0.963299313
2020/8/1,12000,750.99,0.6359,11734.25,27,0.2,2346.85,1,0,1.022647378,0.0009,0.950803348
2020/8/1,12000,877.41,0.6803,11856.85,27,0.1,1185.685,1,0,1.01207319,0.0009,0.961715537
2020/8/1,12000,876.32,0.6869,11842.18,27,0.1,1184.218,1,0,1.013326938,0.0009,0.963089206
2020/8/1,13000,381.05,0.668,11546.92,27,1.4,16165.688,1,0,1.12584135,0.0009,0.956215882
2020/8/1,13000,361.25,0.6132,11653.33,27,0.8,9322.664,1,0,1.11556096,0.0009,0.941377815
2020/8/1,13000,361.25,0.6132,11653.33,27,0.2,2330.666,1,0,1.11556096,0.0009,0.941377815
2020/8/1,13000,390.98,0.6351,11671.18,27,0.2,2334.236,1,0,1.113854812,0.0009,0.947889697
2020/8/1,13000,385.13,0.629,11670.58,27,1,11670.58,1,0,1.113912076,0.0009,0.946150072
2020/8/1,13000,397.46,0.6373,11690.1,27,0.1,1169.01,1,0,1.112052078,0.0009,0.948556941
2020/8/1,13000,397.48,0.6367,11690.6,27,0.2,2338.12,1,0,1.112004516,0.0009,0.948391177
2020/8/1,13000,501.66,0.6984,11803.65,27,2,23607.3,1,0,1.101354242,0.0009,0.96364047
2020/8/1,13000,501.66,0.6984,11803.65,27,0.2,2360.73,1,0,1.101354242,0.0009,0.96364047
2020/8/1,13000,484.09,0.683,11807.06,27,3,35421.18,1,0,1.10103616,0.0009,0.960302914
2020/8/1,13000,440.01,0.6677,11733.65,27,0.1,1173.365,1,0,1.107924644,0.0009,0.956570029
2020/8/1,13000,544.74,0.7224,11842.18,27,3,35526.54,1,0,1.09777085,0.0009,0.968449084
2020/8/1,13000,335.14,0.6166,11556.7,27,0.8,9245.36,1,0,1.124888593,0.0009,0.942120588
2020/8/1,13000,350.84,0.6442,11502.84,27,0.8,9202.272,1,0,1.130155683,0.0009,0.949951892
2020/8/1,13000,350.84,0.6442,11502.84,27,4.2,48311.928,1,0,1.130155683,0.0009,0.949951892
2020/8/1,13000,566.52,0.7529,11802.49,27,5,59012.45,1,0,1.101462488,0.0009,0.973664035
2020/8/1,13000,521.11,0.7023,11843.36,27,0.1,1184.336,1,0,1.097661474,0.0009,0.964521559
2020/8/1,13000,527.07,0.7071,11844.23,27,1,11844.23,1,0,1.097580847,0.0009,0.965496368
2020/8/1,13000,562.77,0.7351,11847.8,27,1,11847.8,1,0,1.097250122,0.0009,0.970748551
2020/8/1,13000,497.55,0.7266,11707.04,27,0.8,9365.632,1,0,1.110442947,0.0009,0.969010888
2020/8/1,13000,556.54,0.7331,11841.38,27,10.5,124334.49,1,0,1.097845015,0.0009,0.970387757
2020/8/1,13000,307.54,0.6348,11390.55,27,0.2,2278.11,1,0,1.141296952,0.0009,0.947013099
2020/8/1,13000,307.54,0.6348,11390.36,27,0.2,2278.072,1,0,1.14131599,0.0009,0.947012552
2020/8/1,13000,370.28,0.6521,11571.11,27,5,57855.55,1,0,1.123487721,0.0009,0.952244133
2020/8/1,13000,374.74,0.6675,11530.58,27,5,57652.9,1,0,1.127436781,0.0009,0.956055462
2020/8/1,13000,413.78,0.6685,11655.72,27,2,23311.44,1,0,1.115332215,0.0009,0.956587255
2020/8/1,13000,426.26,0.6699,11678.31,27,3,35034.93,1,0,1.113174766,0.0009,0.95697669
2020/8/1,13000,420.22,0.6664,11672.73,27,11.4,133069.122,1,0,1.113706905,0.0009,0.956114486
2020/8/1,13000,408.4,0.6589,11668.56,27,0.3,3500.568,1,0,1.114104911,0.0009,0.954237778
2020/8/1,13000,413.18,0.669,11638.8,27,0.2,2327.76,1,0,1.116953638,0.0009,0.95667001
2020/8/1,13000,408.17,0.6582,11661.97,27,6,69971.82,1,0,1.114734475,0.0009,0.954044352
2020/8/1,13000,408.16,0.6582,11661.81,27,4,46647.24,1,0,1.114749769,0.0009,0.954043966
2020/8/1,13000,425.69,0.6735,11662.66,27,10,116626.6,1,0,1.114668523,0.0009,0.957801838
2020/8/1,13000,395.76,0.6527,11639.98,27,2,23279.96,1,0,1.116840407,0.0009,0.952574636
2020/8/1,13000,365.18,0.6329,11592.87,27,0.1,1159.287,1,0,1.121378917,0.0009,0.947047556
2020/8/1,13000,359.25,0.6294,11588.67,27,2,23177.34,1,0,1.12178533,0.0009,0.946029834
2020/8/1,13000,253.14,0.6174,11250.82,27,1.2,13500.984,1,0,1.155471335,0.0009,0.941393791
2020/8/1,13000,247.53,0.6115,11251.17,27,2,22502.34,1,0,1.15543539,0.0009,0.939537373
2020/8/1,13000,270.07,0.6342,11252.77,27,0.8,9002.216,1,0,1.155271102,0.0009,0.946440091
2020/8/1,13000,253.14,0.6174,11250.82,27,0.8,9000.656,1,0,1.155471335,0.0009,0.941393791
2020/8/1,13000,253.16,0.6174,11251.61,27,2,22503.22,1,0,1.155390206,0.0009,0.941396351
2020/8/1,13000,253.17,0.6168,11252.04,27,4,45008.16,1,0,1.155346053,0.0009,0.941210958
2020/8/1,13000,457.48,0.6857,11730.13,27,12,140761.56,1,0,1.108257112,0.0009,0.96075132
2020/8/1,13000,260.02,0.6113,11305.27,27,5,56526.35,1,0,1.149906194,0.0009,0.939654509
2020/8/1,13000,260.03,0.6112,11305.67,27,10,113056.7,1,0,1.14986551,0.0009,0.939624037
2020/8/1,13000,260.03,0.6112,11305.75,27,4.3,48614.725,1,0,1.149857373,0.0009,0.939624303
2020/8/1,13000,260.03,0.6112,11305.75,27,5.7,64442.775,1,0,1.149857373,0.0009,0.939624303
2020/8/1,13000,260.04,0.6112,11305.9,27,5,56529.5,1,0,1.149842118,0.0009,0.939624803
2020/8/1,13000,451.61,0.6807,11730.13,27,3,35190.39,1,0,1.108257112,0.0009,0.959622308
2020/8/1,13000,445.68,0.6766,11728.52,27,9.5,111420.94,1,0,1.108409245,0.0009,0.958673351
2020/8/1,13000,445.66,0.6773,11727.8,27,10,117278,1,0,1.108477293,0.0009,0.958834523
2020/8/1,13000,414.82,0.6635,11685.1,27,0.2,2337.02,1,0,1.11252792,0.0009,0.955429093
2020/8/1,13000,414.2,0.668,11667.72,27,0.8,9334.176,1,0,1.114185119,0.0009,0.95649317
2020/8/1,13000,425.73,0.6794,11663.76,27,0.8,9331.008,1,0,1.1145634,0.0009,0.959183852
2020/8/1,13000,445.68,0.6765,11728.33,27,0.5,5864.165,1,0,1.108427201,0.0009,0.958649656
2020/8/1,13000,419.93,0.6734,11664.78,27,1.3,15164.214,1,0,1.114465939,0.0009,0.957782806
2020/8/1,13000,419.93,0.6734,11664.78,27,28.7,334779.186,1,0,1.114465939,0.0009,0.957782806
2020/8/1,13000,407.57,0.6679,11644.88,27,5,58224.4,1,0,1.116370456,0.0009,0.956416736
2020/8/1,13000,482.92,0.6926,11778.48,27,0.8,9422.784,1,0,1.103707779,0.0009,0.962360542
2020/8/1,13000,477.03,0.6876,11778.48,27,14.2,167254.416,1,0,1.103707779,0.0009,0.961270237
2020/8/1,13000,392.64,0.6238,11720.55,27,1,11720.55,1,0,1.109162966,0.0009,0.944779395
2020/8/1,13000,384.61,0.6361,11654.81,27,0.5,5827.405,1,0,1.115419299,0.0009,0.94812517
2020/8/1,13000,390.81,0.6389,11666.06,27,5.5,64163.33,1,0,1.11434366,0.0009,0.948935497
2020/8/1,13000,397.73,0.6351,11697.95,27,19.3,225770.435,1,0,1.111305827,0.0009,0.947963651
2020/8/1,13000,403.58,0.6402,11697.95,27,0.7,8188.565,1,0,1.111305827,0.0009,0.949379641
2020/8/1,13000,392.13,0.628,11705.39,27,6,70232.34,1,0,1.110599476,0.0009,0.945960977
2020/8/1,13000,392.64,0.6238,11720.55,27,0.8,9376.44,1,0,1.109162966,0.0009,0.944779395
2020/8/1,13000,325.52,0.6424,11421.71,27,19.2,219296.832,1,0,1.138183337,0.0009,0.949237847
2020/8/1,13000,325.52,0.6424,11421.71,27,0.8,9137.368,1,0,1.138183337,0.0009,0.949237847
2020/8/1,13000,529.82,0.7328,11773.69,27,0.7,8241.583,1,0,1.104156811,0.0009,0.970233117
2020/8/1,13000,524.19,0.7262,11779.51,27,19.3,227344.543,1,0,1.103611271,0.0009,0.969051717
2020/8/1,13000,520.54,0.7067,11830.41,27,8,94643.28,1,0,1.098863015,0.0009,0.965391783
2020/8/1,13000,520,0.7099,11818.07,27,6.2,73272.034,1,0,1.100010408,0.0009,0.966008634
2020/8/1,13000,519.45,0.7134,11805.75,27,0.8,9444.6,1,0,1.101158334,0.0009,0.966675052
2020/8/1,13000,557.68,0.7248,11865.54,27,10,118655.4,1,0,1.095609639,0.0009,0.968929812
2020/8/1,13000,534.07,0.7047,11868.29,27,5,59341.45,1,0,1.095355776,0.0009,0.965055333
2020/8/1,13000,395.64,0.6524,11636.54,27,0.8,9309.232,1,0,1.117170568,0.0009,0.952487736
2020/8/1,13000,384.67,0.6369,11656.76,27,1.4,16319.464,1,0,1.115232706,0.0009,0.948354301
2020/8/1,13000,403.06,0.6446,11682.93,27,0.1,1168.293,1,0,1.112734562,0.0009,0.950536999
2020/8/1,13000,407.52,0.6613,11643.43,27,0.8,9314.744,1,0,1.116509482,0.0009,0.954782472
2020/8/1,13000,482.92,0.6926,11778.48,27,0.8,9422.784,1,0,1.103707779,0.0009,0.962360542
2020/8/1,13000,477.03,0.6876,11778.48,27,14.2,167254.416,1,0,1.103707779,0.0009,0.961270237
2020/8/1,13000,408.4,0.6589,11668.56,27,0.3,3500.568,1,0,1.114104911,0.0009,0.954237778
2020/8/1,13000,420.22,0.6664,11672.73,27,11.4,133069.122,1,0,1.113706905,0.0009,0.956114486
2020/8/1,13000,426.26,0.6699,11678.31,27,3,35034.93,1,0,1.113174766,0.0009,0.95697669
2020/8/1,13000,374.74,0.6675,11530.58,27,5,57652.9,1,0,1.127436781,0.0009,0.956055462
2020/8/1,13000,370.28,0.6521,11571.11,27,5,57855.55,1,0,1.123487721,0.0009,0.952244133
2020/8/1,13000,407.52,0.6613,11643.43,27,0.8,9314.744,1,0,1.116509482,0.0009,0.954782472
2020/8/1,13000,395.64,0.6524,11636.54,27,0.8,9309.232,1,0,1.117170568,0.0009,0.952487736
2020/8/1,13000,384.67,0.6369,11656.76,27,1.4,16319.464,1,0,1.115232706,0.0009,0.948354301
2020/8/1,13000,403.06,0.6446,11682.93,27,0.1,1168.293,1,0,1.112734562,0.0009,0.950536999
2020/8/1,13000,359.25,0.6294,11588.67,27,2,23177.34,1,0,1.12178533,0.0009,0.946029834
2020/8/1,13000,365.18,0.6329,11592.87,27,0.1,1159.287,1,0,1.121378917,0.0009,0.947047556
2020/8/1,13000,566.52,0.7529,11802.49,27,5,59012.45,1,0,1.101462488,0.0009,0.973664035
2020/8/1,13000,425.69,0.6735,11662.66,27,10,116626.6,1,0,1.114668523,0.0009,0.957801838
2020/8/1,13000,408.16,0.6582,11661.81,27,4,46647.24,1,0,1.114749769,0.0009,0.954043966
2020/8/1,13000,408.17,0.6582,11661.97,27,6,69971.82,1,0,1.114734475,0.0009,0.954044352
2020/8/1,13000,413.18,0.669,11638.8,27,0.2,2327.76,1,0,1.116953638,0.0009,0.95667001
2020/8/1,13000,395.76,0.6527,11639.98,27,2,23279.96,1,0,1.116840407,0.0009,0.952574636
2020/8/1,13000,544.74,0.7224,11842.18,27,3,35526.54,1,0,1.09777085,0.0009,0.968449084
2020/8/1,13000,501.66,0.6984,11803.65,27,0.2,2360.73,1,0,1.101354242,0.0009,0.96364047
2020/8/1,13000,520,0.7099,11818.07,27,6.2,73272.034,1,0,1.100010408,0.0009,0.966008634
2020/8/1,13000,520.54,0.7067,11830.41,27,8,94643.28,1,0,1.098863015,0.0009,0.965391783
2020/8/1,13000,524.19,0.7262,11779.51,27,19.3,227344.543,1,0,1.103611271,0.0009,0.969051717
2020/8/1,13000,529.82,0.7328,11773.69,27,0.7,8241.583,1,0,1.104156811,0.0009,0.970233117
2020/8/1,13000,501.66,0.6984,11803.65,27,2,23607.3,1,0,1.101354242,0.0009,0.96364047
2020/8/1,13000,484.09,0.683,11807.06,27,3,35421.18,1,0,1.10103616,0.0009,0.960302914
2020/8/1,13000,440.01,0.6677,11733.65,27,0.1,1173.365,1,0,1.107924644,0.0009,0.956570029
2020/8/1,13000,557.68,0.7248,11865.54,27,10,118655.4,1,0,1.095609639,0.0009,0.968929812
2020/8/1,13000,519.45,0.7134,11805.75,27,0.8,9444.6,1,0,1.101158334,0.0009,0.966675052
2020/8/1,13000,534.07,0.7047,11868.29,27,5,59341.45,1,0,1.095355776,0.0009,0.965055333
2020/8/1,13000,260.02,0.6113,11305.27,27,5,56526.35,1,0,1.149906194,0.0009,0.939654509
2020/8/1,13000,260.03,0.6112,11305.67,27,10,113056.7,1,0,1.14986551,0.0009,0.939624037
2020/8/1,13000,260.03,0.6112,11305.75,27,4.3,48614.725,1,0,1.149857373,0.0009,0.939624303
2020/8/1,13000,260.03,0.6112,11305.75,27,5.7,64442.775,1,0,1.149857373,0.0009,0.939624303
2020/8/1,13000,260.04,0.6112,11305.9,27,5,56529.5,1,0,1.149842118,0.0009,0.939624803
2020/8/1,13000,253.17,0.6168,11252.04,27,4,45008.16,1,0,1.155346053,0.0009,0.941210958
2020/8/1,13000,253.16,0.6174,11251.61,27,2,22503.22,1,0,1.155390206,0.0009,0.941396351
2020/8/1,13000,350.84,0.6442,11502.84,27,4.2,48311.928,1,0,1.130155683,0.0009,0.949951892
2020/8/1,13000,335.14,0.6166,11556.7,27,0.8,9245.36,1,0,1.124888593,0.0009,0.942120588
2020/8/1,13000,350.84,0.6442,11502.84,27,0.8,9202.272,1,0,1.130155683,0.0009,0.949951892
2020/8/1,13000,247.53,0.6115,11251.17,27,2,22502.34,1,0,1.15543539,0.0009,0.939537373
2020/8/1,13000,253.14,0.6174,11250.82,27,1.2,13500.984,1,0,1.155471335,0.0009,0.941393791
2020/8/1,13000,253.14,0.6174,11250.82,27,0.8,9000.656,1,0,1.155471335,0.0009,0.941393791
2020/8/1,13000,270.07,0.6342,11252.77,27,0.8,9002.216,1,0,1.155271102,0.0009,0.946440091
2020/8/1,13000,413.78,0.6685,11655.72,27,2,23311.44,1,0,1.115332215,0.0009,0.956587255
2020/8/1,13000,390.98,0.6351,11671.18,27,0.2,2334.236,1,0,1.113854812,0.0009,0.947889697
2020/8/1,13000,385.13,0.629,11670.58,27,1,11670.58,1,0,1.113912076,0.0009,0.946150072
2020/8/1,13000,361.25,0.6132,11653.33,27,0.2,2330.666,1,0,1.11556096,0.0009,0.941377815
2020/8/1,13000,361.25,0.6132,11653.33,27,0.8,9322.664,1,0,1.11556096,0.0009,0.941377815
2020/8/1,13000,397.48,0.6367,11690.6,27,0.2,2338.12,1,0,1.112004516,0.0009,0.948391177
2020/8/1,13000,397.46,0.6373,11690.1,27,0.1,1169.01,1,0,1.112052078,0.0009,0.948556941
2020/8/1,13000,397.73,0.6351,11697.95,27,19.3,225770.435,1,0,1.111305827,0.0009,0.947963651
2020/8/1,13000,403.58,0.6402,11697.95,27,0.7,8188.565,1,0,1.111305827,0.0009,0.949379641
2020/8/1,13000,392.13,0.628,11705.39,27,6,70232.34,1,0,1.110599476,0.0009,0.945960977
2020/8/1,13000,392.64,0.6238,11720.55,27,0.8,9376.44,1,0,1.109162966,0.0009,0.944779395
2020/8/1,13000,390.81,0.6389,11666.06,27,5.5,64163.33,1,0,1.11434366,0.0009,0.948935497
2020/8/1,13000,392.64,0.6238,11720.55,27,1,11720.55,1,0,1.109162966,0.0009,0.944779395
2020/8/1,13000,384.61,0.6361,11654.81,27,0.5,5827.405,1,0,1.115419299,0.0009,0.94812517
2020/8/1,13000,325.52,0.6424,11421.71,27,0.8,9137.368,1,0,1.138183337,0.0009,0.949237847
2020/8/1,13000,325.52,0.6424,11421.71,27,19.2,219296.832,1,0,1.138183337,0.0009,0.949237847
2020/8/1,13000,562.77,0.7351,11847.8,27,1,11847.8,1,0,1.097250122,0.0009,0.970748551
2020/8/1,13000,527.07,0.7071,11844.23,27,1,11844.23,1,0,1.097580847,0.0009,0.965496368
2020/8/1,13000,521.11,0.7023,11843.36,27,0.1,1184.336,1,0,1.097661474,0.0009,0.964521559
2020/8/1,13000,497.55,0.7266,11707.04,27,0.8,9365.632,1,0,1.110442947,0.0009,0.969010888
2020/8/1,13000,556.54,0.7331,11841.38,27,10.5,124334.49,1,0,1.097845015,0.0009,0.970387757
2020/8/1,13000,307.54,0.6348,11390.36,27,0.2,2278.072,1,0,1.14131599,0.0009,0.947012552
2020/8/1,13000,307.54,0.6348,11390.55,27,0.2,2278.11,1,0,1.141296952,0.0009,0.947013099
2020/8/1,13000,381.05,0.668,11546.92,27,1.4,16165.688,1,0,1.12584135,0.0009,0.956215882
2020/8/1,13000,407.57,0.6679,11644.88,27,5,58224.4,1,0,1.116370456,0.0009,0.956416736
2020/8/1,13000,419.93,0.6734,11664.78,27,28.7,334779.186,1,0,1.114465939,0.0009,0.957782806
2020/8/1,13000,419.93,0.6734,11664.78,27,1.3,15164.214,1,0,1.114465939,0.0009,0.957782806
2020/8/1,13000,445.68,0.6766,11728.52,27,9.5,111420.94,1,0,1.108409245,0.0009,0.958673351
2020/8/1,13000,451.61,0.6807,11730.13,27,3,35190.39,1,0,1.108257112,0.0009,0.959622308
2020/8/1,13000,457.48,0.6857,11730.13,27,12,140761.56,1,0,1.108257112,0.0009,0.96075132
2020/8/1,13000,445.68,0.6765,11728.33,27,0.5,5864.165,1,0,1.108427201,0.0009,0.958649656
2020/8/1,13000,425.73,0.6794,11663.76,27,0.8,9331.008,1,0,1.1145634,0.0009,0.959183852
2020/8/1,13000,414.2,0.668,11667.72,27,0.8,9334.176,1,0,1.114185119,0.0009,0.95649317
2020/8/1,13000,414.82,0.6635,11685.1,27,0.2,2337.02,1,0,1.11252792,0.0009,0.955429093
2020/8/1,13000,445.66,0.6773,11727.8,27,10,117278,1,0,1.108477293,0.0009,0.958834523
2020/8/1,14000,242.49,0.7258,11546.92,27,10,115469.2,1,0,1.212444531,0.0009,0.96719272
2020/8/1,14000,249.05,0.7253,11583.72,27,5.7,66027.204,1,0,1.208592749,0.0009,0.967157132
2020/8/1,14000,249.2,0.7244,11590.58,27,19.3,223698.194,1,0,1.207877432,0.0009,0.966992868
2020/8/1,14000,242.49,0.7258,11546.92,27,10.6,122397.352,1,0,1.212444531,0.0009,0.96719272
2020/8/1,14000,241.87,0.734,11517.58,27,4.4,50677.352,1,0,1.215533124,0.0009,0.968711391
2020/8/1,14000,233.99,0.6768,11699.56,27,10,116995.6,1,0,1.196626198,0.0009,0.9567581
2020/8/1,14000,234.43,0.6725,11721.45,27,5,58607.25,1,0,1.194391479,0.0009,0.955746431
2020/8/1,14000,239.3,0.6868,11673.16,27,0.2,2334.632,1,0,1.199332486,0.0009,0.95909112
2020/8/1,14000,234.33,0.6733,11716.52,27,5,58582.6,1,0,1.194894047,0.0009,0.955934114
2020/8/1,14000,228.07,0.6709,11696.09,27,5,58480.45,1,0,1.196981213,0.0009,0.955287891
2020/8/1,14000,324.7,0.7516,11807.27,27,3,35421.81,1,0,1.18571016,0.0009,0.972274114
2020/8/1,14000,380.18,0.7852,11880.75,27,2,23761.5,1,0,1.178376786,0.0009,0.977557768
2020/8/1,14000,331.11,0.7526,11825.41,27,0.1,1182.541,1,0,1.183891298,0.0009,0.972467299
2020/8/1,14000,337.02,0.7584,11825.41,27,0.8,9460.328,1,0,1.183891298,0.0009,0.973425681
2020/8/1,14000,331.11,0.7526,11825.41,27,1.1,13007.951,1,0,1.183891298,0.0009,0.972467299
2020/8/1,14000,175.98,0.6837,11353.52,27,0.8,9082.816,1,0,1.233097753,0.0009,0.957661033
2020/8/1,14000,175.98,0.6837,11353.52,27,7.2,81745.344,1,0,1.233097753,0.0009,0.957661033
2020/8/1,14000,176.88,0.6708,11411.75,27,0.5,5705.875,1,0,1.226805705,0.0009,0.95459263
2020/8/1,14000,188.3,0.685,11412.09,27,0.5,5706.045,1,0,1.226769154,0.0009,0.958103307
2020/8/1,14000,250.04,0.7182,11629.9,27,2,23259.8,1,0,1.20379367,0.0009,0.965829278
2020/8/1,14000,250.16,0.717,11635.46,27,0.5,5817.73,1,0,1.203218437,0.0009,0.965596668
2020/8/1,14000,255.93,0.7228,11633.36,27,5.7,66310.152,1,0,1.203435637,0.0009,0.966751158
2020/8/1,14000,255.93,0.7228,11633.36,27,19.3,224523.848,1,0,1.203435637,0.0009,0.966751158
2020/8/1,14000,256.64,0.7145,11665.37,27,10,116653.7,1,0,1.200133386,0.0009,0.965140542
2020/8/1,14000,262.45,0.721,11664.65,27,15,174969.75,1,0,1.200207464,0.0009,0.966448797
2020/8/1,14000,262.43,0.7213,11663.45,27,10,116634.5,1,0,1.200330948,0.0009,0.966506188
2020/8/1,14000,268.51,0.7242,11674.26,27,2,23348.52,1,0,1.199219479,0.0009,0.967094352
2020/8/1,14000,268.49,0.7243,11673.38,27,15.9,185606.742,1,0,1.199309883,0.0009,0.967112383
2020/8/1,14000,268.44,0.7247,11671.15,27,0.6,7002.69,1,0,1.199539034,0.0009,0.967186577
2020/8/1,14000,268.35,0.7256,11667.25,27,5.1,59502.975,1,0,1.199940003,0.0009,0.96735487
2020/8/1,14000,262.34,0.7212,11659.51,27,25,291487.75,1,0,1.200736566,0.0009,0.966479662
2020/8/1,14000,268.47,0.7241,11672.73,27,19.3,225283.689,1,0,1.199376667,0.0009,0.967072281
2020/8/1,14000,262.73,0.7173,11677.02,27,19.3,225366.486,1,0,1.19893603,0.0009,0.965730092
2020/8/1,14000,262.9,0.7158,11684.25,27,11.4,133200.45,1,0,1.19819415,0.0009,0.965439049
2020/8/1,14000,268.54,0.7238,11675.63,27,19.3,225339.659,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,268.54,0.7238,11675.63,27,11.9,138939.997,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,268.54,0.7238,11675.63,27,0.9,10508.067,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,230.39,0.7198,11519.71,27,0.5,5759.855,1,0,1.215308371,0.0009,0.965958452
2020/8/1,14000,230.67,0.7169,11533.56,27,0.5,5766.78,1,0,1.213848976,0.0009,0.965396034
2020/8/1,14000,274.7,0.731,11689.26,27,14.2,165987.492,1,0,1.197680606,0.0009,0.968422648
2020/8/1,14000,274.7,0.731,11689.26,27,0.8,9351.408,1,0,1.197680606,0.0009,0.968422648
2020/8/1,14000,263,0.7188,11689.08,27,10,116890.8,1,0,1.197699049,0.0009,0.96605247
2020/8/1,14000,256.97,0.7137,11680.36,27,10,116803.6,1,0,1.198593194,0.0009,0.965003239
2020/8/1,14000,244.41,0.7047,11638.73,27,0.7,8147.111,1,0,1.202880383,0.0009,0.963035673
2020/8/1,14000,262.38,0.7196,11661.15,27,19.3,225060.195,1,0,1.200567697,0.0009,0.966164232
2020/8/1,14000,251.2,0.6959,11683.86,27,5,58419.3,1,0,1.198234145,0.0009,0.961193562
2020/8/1,14000,256.98,0.7137,11680.89,27,15,175213.35,1,0,1.19853881,0.0009,0.965004184
2020/8/1,14000,250.51,0.7138,11651.58,27,2.5,29128.95,1,0,1.201553781,0.0009,0.964972368
2020/8/1,14000,250.49,0.7138,11650.53,27,22.5,262136.925,1,0,1.20166207,0.0009,0.964970489
2020/8/1,14000,325,0.7513,11818.22,27,0.1,1181.822,1,0,1.184611557,0.0009,0.972238606
2020/8/1,14000,324.76,0.7532,11809.33,27,0.3,3542.799,1,0,1.185503327,0.0009,0.972545805
2020/8/1,14000,312.95,0.7414,11809.33,27,0.2,2361.866,1,0,1.185503327,0.0009,0.970510506
2020/8/1,14000,318.16,0.7528,11783.87,27,0.8,9427.096,1,0,1.188064702,0.0009,0.972443838
2020/8/1,14000,318.16,0.7528,11783.87,27,0.1,1178.387,1,0,1.188064702,0.0009,0.972443838
2020/8/1,14000,244.31,0.7054,11633.94,27,0.1,1163.394,1,0,1.203375641,0.0009,0.963176846
2020/8/1,14000,245.74,0.6892,11702.12,27,1,11702.12,1,0,1.196364419,0.0009,0.959708726
2020/8/1,14000,252.17,0.6897,11728.82,27,1,11728.82,1,0,1.193640963,0.0009,0.959878882
2020/8/1,14000,152.83,0.6604,11320.76,27,5,56603.8,1,0,1.23666609,0.0009,0.951638145
2020/8/1,14000,152.82,0.6605,11320.14,27,5,56600.7,1,0,1.236733821,0.0009,0.951663463
2020/8/1,14000,268.54,0.7238,11675.63,27,0.9,10508.067,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,268.54,0.7238,11675.63,27,11.9,138939.997,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,268.54,0.7238,11675.63,27,19.3,225339.659,1,0,1.199078765,0.0009,0.967018546
2020/8/1,14000,262.9,0.7158,11684.25,27,11.4,133200.45,1,0,1.19819415,0.0009,0.965439049
